city,city_development_index,relevent_experience,enrolled_university,education_level,experience,company_size,last_new_job,training_hours,target,gender_female,gender_male,gender_missing,gender_other,major_arts,major_business,major_humanities,major_missing,major_noMajor,major_other,major_STEM,experience_type
21,0.624,1,3,3,2,6,1,84,0,1,0,0,0,0,0,0,0,0,0,1,6.0
16,0.91,1,3,2,8,6,1,79,0,0,0,1,0,0,0,0,0,0,0,1,4.0
11,0.55,0,1,3,4,9,0,153,1,0,0,1,0,0,0,0,0,0,0,1,5.0
21,0.624,0,3,2,15,9,1,12,1,0,1,0,0,0,0,0,0,0,0,1,3.0
114,0.926,0,3,4,5,9,0,108,0,0,1,0,0,0,0,0,1,0,0,0,5.0
103,0.92,1,3,2,21,3,5,28,0,0,1,0,0,0,0,0,0,0,0,1,1.0
16,0.91,1,3,2,4,7,2,46,0,0,1,0,0,0,0,0,0,0,0,1,5.0
21,0.624,1,3,2,8,5,1,72,0,0,1,0,0,0,0,0,0,0,0,1,4.0
158,0.7659999999999999,0,1,3,3,9,1,42,1,1,0,0,0,0,0,0,0,0,1,0,6.0
103,0.92,1,3,3,21,4,1,9,0,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,1,3,3,3,7,1,21,1,0,1,0,0,0,0,0,0,0,0,1,6.0
16,0.91,1,3,3,21,6,1,54,0,0,0,1,0,0,0,0,0,0,0,1,1.0
165,0.903,1,3,2,9,1,1,24,1,0,1,0,0,0,0,0,0,0,0,1,4.0
143,0.74,1,2,2,20,9,1,39,1,0,1,0,0,0,0,0,0,0,0,1,2.0
21,0.624,0,1,3,4,9,1,160,0,0,0,1,0,0,0,0,0,0,0,1,5.0
114,0.926,1,3,4,10,6,1,109,0,0,1,0,0,0,0,0,1,0,0,0,4.0
73,0.754,0,1,4,5,9,2,23,0,0,1,0,0,0,0,0,1,0,0,0,5.0
21,0.624,0,1,3,4,9,0,15,0,0,1,0,0,0,0,0,0,0,0,1,5.0
75,0.939,1,1,4,5,7,1,25,0,0,1,0,0,0,0,0,1,0,0,0,5.0
67,0.855,1,3,2,10,9,2,3,0,0,0,1,0,0,0,0,0,0,0,1,4.0
103,0.92,0,3,2,7,4,1,192,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,5,3,1,42,0,0,0,1,0,1,0,0,0,0,0,0,5.0
103,0.92,0,3,3,4,6,0,26,0,0,0,1,0,0,0,0,1,0,0,0,5.0
55,0.7390000000000001,0,3,2,0,9,1,43,0,0,0,1,0,0,0,0,0,0,0,1,7.0
136,0.897,0,1,2,5,9,1,31,0,0,1,0,0,0,0,0,0,0,0,1,5.0
21,0.624,0,3,3,5,7,1,32,0,0,1,0,0,0,0,0,0,0,0,1,5.0
67,0.855,1,3,2,14,9,1,44,0,0,1,0,0,0,0,0,0,0,0,1,3.0
83,0.923,1,3,3,18,9,1,13,1,1,0,0,0,0,0,1,0,0,0,0,2.0
61,0.913,1,3,3,19,5,5,28,0,0,1,0,0,0,0,0,0,0,0,1,2.0
103,0.92,1,3,3,21,5,2,12,0,0,1,0,0,0,0,0,0,0,0,1,1.0
138,0.836,0,3,4,5,9,0,76,0,0,1,0,0,0,0,0,1,0,0,0,5.0
103,0.92,1,1,4,9,9,1,156,1,0,1,0,0,0,0,0,1,0,0,0,4.0
103,0.92,1,3,3,4,8,1,18,0,1,0,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,3,21,1,3,6,0,0,0,1,0,0,0,0,0,0,0,1,1.0
75,0.939,1,3,3,21,6,5,35,0,0,1,0,0,0,0,0,0,0,0,1,1.0
100,0.887,1,3,2,21,6,5,43,0,0,1,0,0,0,0,0,0,0,0,1,1.0
136,0.897,1,3,2,15,6,5,11,0,0,0,1,0,0,0,0,0,0,0,1,3.0
21,0.624,1,3,3,3,4,1,81,1,0,0,1,0,0,0,0,0,0,0,1,6.0
21,0.624,0,3,2,14,7,0,112,1,0,1,0,0,0,0,0,0,0,0,1,3.0
103,0.92,1,3,3,21,4,1,37,0,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,0,1,3,8,9,0,100,1,0,1,0,0,0,0,0,0,0,0,1,4.0
16,0.91,1,3,3,6,6,2,4,0,0,0,1,0,0,0,0,0,0,0,1,5.0
102,0.804,0,1,3,6,9,0,42,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,3,6,2,1,25,0,0,1,0,0,0,0,0,0,0,0,1,5.0
13,0.8270000000000001,1,3,2,4,5,4,48,0,0,1,0,0,0,0,0,0,0,0,1,5.0
116,0.743,1,3,3,12,5,1,6,0,0,1,0,0,0,0,0,0,0,0,1,3.0
16,0.91,1,3,2,7,3,4,15,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,2,0,8,1,87,0,0,1,0,0,0,0,1,0,0,0,0,7.0
160,0.92,1,3,3,7,4,1,50,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,0,1,3,10,9,0,45,1,0,0,1,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,13,9,1,87,1,1,0,0,0,0,0,0,0,1,0,0,3.0
75,0.939,1,3,1,14,8,1,117,0,0,1,0,0,0,0,0,0,0,0,1,3.0
103,0.92,1,3,3,2,5,2,5,0,0,0,1,0,0,0,1,0,0,0,0,6.0
103,0.92,1,3,3,15,8,1,61,0,0,1,0,0,0,1,0,0,0,0,0,3.0
67,0.855,0,1,3,15,5,2,36,1,0,1,0,0,0,0,0,0,0,0,1,3.0
103,0.92,0,3,1,21,1,5,11,0,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,1,3,2,21,1,2,62,0,1,0,0,0,0,0,0,0,0,0,1,1.0
103,0.92,1,3,3,21,5,5,15,0,0,1,0,0,0,0,0,0,0,0,1,1.0
46,0.762,1,3,3,9,8,4,2,0,0,1,0,0,0,0,0,0,0,0,1,4.0
160,0.92,1,3,3,21,6,2,46,0,0,0,1,0,0,0,0,0,0,1,0,1.0
21,0.624,1,3,3,10,8,1,41,1,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,0,3,3,21,6,1,70,0,0,0,0,1,0,0,0,0,0,0,1,1.0
16,0.91,1,3,3,4,7,1,22,0,0,0,1,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,3,10,1,2,15,0,0,0,1,0,0,1,0,0,0,0,0,4.0
21,0.624,1,3,2,9,9,4,17,1,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,4,6,1,53,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,3,12,2,3,32,0,0,1,0,0,0,0,0,0,0,0,1,3.0
103,0.92,1,3,3,17,2,5,122,0,0,1,0,0,0,0,0,0,0,0,1,2.0
103,0.92,0,3,3,21,5,4,32,0,0,1,0,0,0,0,1,0,0,0,0,1.0
160,0.92,1,3,3,21,6,5,38,0,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,0,3,3,5,9,0,31,0,0,1,0,0,0,0,0,1,0,0,0,5.0
11,0.55,1,3,3,5,8,1,280,0,1,0,0,0,0,0,0,0,0,0,1,5.0
103,0.92,0,1,4,8,9,1,118,1,0,1,0,0,0,0,0,1,0,0,0,4.0
103,0.92,1,3,3,21,9,3,22,1,0,1,0,0,0,0,1,0,0,0,0,1.0
176,0.764,1,3,3,4,6,2,36,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,0,3,3,1,9,0,86,0,0,1,0,0,0,0,0,0,0,0,1,6.0
89,0.925,1,3,3,12,7,1,24,1,0,1,0,0,0,0,0,0,0,0,1,3.0
138,0.836,1,3,3,21,1,1,33,0,0,1,0,0,0,0,0,0,0,0,1,1.0
48,0.493,0,3,3,5,9,1,29,0,0,0,1,0,0,0,0,0,0,0,1,5.0
67,0.855,1,1,3,4,1,3,30,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,0,3,3,21,4,0,60,0,0,1,0,0,1,0,0,0,0,0,0,1.0
73,0.754,1,3,3,19,3,5,15,0,0,1,0,0,0,0,0,0,0,0,1,2.0
67,0.855,0,1,4,4,3,1,113,0,0,1,0,0,0,0,0,1,0,0,0,5.0
74,0.579,1,3,2,7,6,1,30,1,0,1,0,0,0,0,0,0,0,0,1,4.0
14,0.698,1,3,3,2,7,1,198,1,0,1,0,0,0,1,0,0,0,0,0,6.0
114,0.926,1,3,2,21,7,5,27,0,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,0,1,4,3,9,1,46,0,0,1,0,0,0,0,0,1,0,0,0,6.0
102,0.804,0,1,4,3,9,0,67,0,0,0,1,0,0,0,0,1,0,0,0,6.0
16,0.91,1,2,3,11,7,1,23,0,0,1,0,0,0,0,0,0,0,0,1,3.0
150,0.698,0,2,3,9,9,1,53,1,0,0,1,0,0,0,0,0,0,0,1,4.0
136,0.897,1,3,2,21,1,1,58,0,0,0,1,0,0,0,0,0,0,0,1,1.0
160,0.92,1,3,3,12,7,1,152,0,0,1,0,0,0,0,0,0,0,0,1,3.0
16,0.91,1,3,3,21,6,3,9,0,0,1,0,0,0,0,0,0,0,0,1,1.0
75,0.939,0,3,3,5,9,1,106,0,0,1,0,0,0,0,0,0,0,0,1,5.0
16,0.91,0,3,3,7,9,2,21,0,0,1,0,0,0,0,0,0,0,1,0,4.0
21,0.624,1,3,3,11,4,2,204,1,0,1,0,0,0,0,0,0,0,0,1,3.0
114,0.926,1,3,2,15,9,0,91,0,0,0,1,0,0,0,0,0,0,0,1,3.0
114,0.926,1,2,3,5,6,4,138,0,1,0,0,0,0,0,0,0,0,1,0,5.0
50,0.8959999999999999,1,3,3,21,7,2,46,0,0,1,0,0,0,0,0,0,0,0,1,1.0
134,0.698,1,1,2,21,8,1,52,0,0,0,1,0,0,0,0,0,0,1,0,1.0
71,0.884,0,3,1,21,9,3,28,0,0,0,1,0,0,0,0,0,0,0,1,1.0
24,0.698,1,3,2,9,6,5,31,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,0,1,3,5,9,2,43,1,0,1,0,0,0,0,0,0,0,0,1,5.0
80,0.847,0,2,3,4,6,0,19,0,0,1,0,0,0,0,0,0,0,0,1,5.0
21,0.624,0,1,3,2,9,1,6,0,0,1,0,0,0,0,0,0,0,0,1,6.0
103,0.92,0,1,3,6,9,5,21,1,0,1,0,0,0,0,1,0,0,0,0,5.0
103,0.92,1,1,3,4,9,1,20,0,0,1,0,0,0,0,0,0,0,0,1,5.0
16,0.91,0,1,3,9,4,1,153,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,1,10,6,1,52,0,1,0,0,0,0,0,0,0,0,0,1,4.0
114,0.926,1,1,3,7,6,1,140,0,0,0,1,0,0,0,0,0,0,0,1,4.0
1,0.847,0,3,2,4,5,1,33,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,3,19,5,1,119,0,0,0,1,0,0,0,0,0,0,0,1,2.0
93,0.865,0,1,3,1,9,1,25,1,0,1,0,0,0,0,0,0,0,0,1,6.0
36,0.893,1,2,3,11,1,5,67,0,0,0,1,0,0,0,0,0,0,0,1,3.0
21,0.624,0,3,3,3,9,1,100,1,0,1,0,0,0,0,0,1,0,0,0,6.0
103,0.92,1,3,3,21,5,1,47,1,0,1,0,0,0,0,0,0,0,0,1,1.0
160,0.92,1,3,3,21,9,0,14,1,0,1,0,0,0,0,0,0,0,0,1,1.0
16,0.91,1,3,3,5,6,1,4,0,1,0,0,0,0,0,0,0,0,0,1,5.0
136,0.897,1,3,2,21,9,5,29,0,0,1,0,0,0,0,0,0,0,0,1,1.0
23,0.899,1,2,4,7,4,2,106,0,0,1,0,0,0,0,0,1,0,0,0,4.0
138,0.836,1,3,3,16,3,5,130,0,1,0,0,0,0,0,0,0,0,0,1,2.0
105,0.794,1,2,2,5,2,1,304,0,1,0,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,2,10,1,1,24,1,0,1,0,0,0,0,0,0,0,0,1,4.0
33,0.4479999999999999,1,3,3,4,5,1,16,0,0,1,0,0,0,0,0,0,0,0,1,5.0
46,0.762,1,3,2,4,1,1,12,0,0,1,0,0,0,0,0,0,0,0,1,5.0
21,0.624,0,3,3,13,1,5,62,1,0,1,0,0,0,0,0,0,0,0,1,3.0
101,0.5579999999999999,1,3,3,7,5,1,74,1,0,0,1,0,0,0,0,0,0,0,1,4.0
160,0.92,1,3,3,5,6,5,85,0,0,1,0,0,0,0,0,0,0,0,1,5.0
16,0.91,0,3,4,7,9,0,104,0,0,1,0,0,0,0,0,1,0,0,0,4.0
10,0.895,1,3,4,12,6,1,37,0,0,1,0,0,0,0,0,1,0,0,0,3.0
160,0.92,0,3,3,21,9,5,47,0,0,1,0,0,0,0,0,0,0,0,1,1.0
127,0.745,0,3,2,2,7,0,18,0,0,0,1,0,0,0,0,0,0,0,1,6.0
21,0.624,0,1,3,4,9,0,125,0,0,0,1,0,0,0,0,1,0,0,0,5.0
100,0.887,1,3,2,21,9,3,42,0,0,1,0,0,0,0,0,0,1,0,0,1.0
21,0.624,0,3,3,4,5,1,107,1,0,1,0,0,0,0,0,1,0,0,0,5.0
26,0.698,1,3,4,11,5,1,294,0,0,1,0,0,0,0,0,1,0,0,0,3.0
136,0.897,0,3,1,21,4,5,22,0,0,1,0,0,0,0,0,0,0,0,1,1.0
28,0.939,1,3,3,9,6,3,72,0,0,1,0,0,0,0,0,0,0,0,1,4.0
21,0.624,1,3,3,8,9,1,65,0,0,1,0,0,0,0,1,0,0,0,0,4.0
136,0.897,1,3,2,14,9,1,46,0,0,1,0,0,0,0,0,0,0,0,1,3.0
21,0.624,1,3,3,18,9,5,94,1,0,0,1,0,0,0,0,0,0,0,1,2.0
103,0.92,1,3,3,6,3,5,134,0,0,0,1,0,0,0,0,0,0,0,1,5.0
65,0.802,1,3,2,21,3,1,210,0,0,1,0,0,0,0,0,0,0,0,1,1.0
28,0.939,1,3,3,21,8,2,149,0,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,1,3,2,9,1,5,6,1,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,3,9,1,46,1,0,1,0,0,0,0,1,0,0,0,0,6.0
21,0.624,1,3,3,3,8,1,61,0,0,1,0,0,0,0,0,0,0,0,1,6.0
16,0.91,1,3,3,5,3,2,29,1,0,1,0,0,0,0,0,0,0,0,1,5.0
105,0.794,0,3,3,12,5,2,44,0,0,0,1,0,0,0,0,0,0,0,1,3.0
90,0.698,1,2,3,10,7,1,64,0,0,1,0,0,0,0,0,0,0,0,1,4.0
65,0.802,1,2,3,10,1,1,22,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,6,6,1,102,0,0,1,0,0,0,0,0,0,0,0,1,5.0
162,0.767,0,1,3,5,9,1,17,1,0,1,0,0,0,0,0,0,0,0,1,5.0
152,0.698,1,3,2,21,4,3,51,0,0,0,1,0,0,0,0,0,0,0,1,1.0
21,0.624,0,1,2,4,9,0,13,0,0,1,0,0,0,0,0,0,0,0,1,5.0
16,0.91,1,3,3,10,7,2,91,0,0,1,0,0,0,0,0,0,0,0,1,4.0
16,0.91,1,3,3,21,9,1,15,0,0,0,1,0,0,0,0,0,0,0,1,1.0
128,0.527,1,3,3,9,6,4,16,0,0,0,1,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,2,12,1,2,80,0,0,1,0,0,0,0,0,0,0,1,0,3.0
36,0.893,1,2,3,10,5,3,226,0,0,1,0,0,0,0,0,0,0,0,1,4.0
65,0.802,0,3,3,10,1,1,5,0,0,0,1,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,13,8,4,151,0,0,0,1,0,0,0,0,0,0,0,1,3.0
67,0.855,1,3,2,14,3,4,54,0,0,1,0,0,0,0,0,0,0,0,1,3.0
21,0.624,1,1,3,8,9,0,30,1,0,0,1,0,0,0,0,0,0,0,1,4.0
75,0.939,0,3,2,21,1,5,13,0,0,0,1,0,0,0,0,0,0,0,1,1.0
16,0.91,1,3,3,15,1,2,100,0,0,1,0,0,0,0,0,0,0,0,1,3.0
21,0.624,0,3,4,7,9,0,150,0,0,1,0,0,0,0,0,1,0,0,0,4.0
16,0.91,1,3,2,2,8,1,15,0,0,1,0,0,0,0,0,0,0,0,1,6.0
16,0.91,1,3,3,2,3,1,50,0,0,1,0,0,0,0,0,0,0,0,1,6.0
50,0.8959999999999999,1,3,3,4,1,1,44,0,0,1,0,0,0,0,0,0,0,0,1,5.0
160,0.92,1,3,4,13,3,4,194,0,0,1,0,0,0,0,0,1,0,0,0,3.0
103,0.92,1,3,2,1,5,1,22,0,0,1,0,0,0,0,0,0,0,0,1,6.0
103,0.92,1,1,2,11,1,2,34,0,0,1,0,0,0,0,0,0,0,0,1,3.0
21,0.624,1,3,3,15,4,2,8,0,0,1,0,0,0,0,0,0,0,0,1,3.0
53,0.74,1,3,3,13,1,1,63,1,0,0,1,0,0,0,0,0,0,0,1,3.0
114,0.926,1,3,3,20,5,3,84,0,0,1,0,0,0,0,0,0,0,0,1,2.0
90,0.698,0,3,3,2,9,0,50,0,0,0,1,0,0,0,0,1,0,0,0,6.0
101,0.5579999999999999,0,3,3,2,7,1,96,1,0,0,1,0,0,0,0,0,0,0,1,6.0
61,0.913,1,3,2,15,6,1,45,0,0,0,1,0,0,0,0,0,0,0,1,3.0
91,0.691,1,3,3,10,4,5,63,1,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,0,3,3,11,9,5,62,0,0,1,0,0,0,0,0,0,0,0,1,3.0
21,0.624,1,1,2,4,9,1,74,1,0,1,0,0,0,0,0,0,0,0,1,5.0
16,0.91,1,2,4,4,3,1,84,0,0,0,1,0,0,0,0,1,0,0,0,5.0
21,0.624,1,3,3,21,9,1,61,0,0,0,1,0,0,0,0,0,0,0,1,1.0
165,0.903,1,1,2,9,8,5,100,0,0,0,1,0,0,0,1,0,0,0,0,4.0
36,0.893,1,3,3,5,8,1,27,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,0,1,3,1,9,1,80,1,0,1,0,0,0,0,0,1,0,0,0,6.0
103,0.92,0,1,3,2,9,1,94,1,0,0,1,0,0,0,0,0,0,0,1,6.0
103,0.92,1,3,3,21,9,1,19,1,0,1,0,0,0,0,0,0,0,0,1,1.0
159,0.843,1,2,3,21,8,1,8,0,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,1,3,3,8,8,1,39,1,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,0,3,3,6,8,1,61,0,1,0,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,3,21,6,3,48,0,0,1,0,0,0,1,0,0,0,0,0,1.0
114,0.926,1,3,2,19,2,1,23,0,0,0,1,0,0,0,0,0,0,0,1,2.0
103,0.92,0,1,4,6,9,1,43,1,0,0,1,0,0,0,0,1,0,0,0,5.0
166,0.649,1,3,4,5,9,0,25,0,0,1,0,0,0,0,0,1,0,0,0,5.0
103,0.92,1,3,2,14,5,5,31,0,0,1,0,0,0,0,0,0,0,0,1,3.0
19,0.682,0,3,3,9,9,2,21,1,0,0,1,0,0,0,0,0,0,1,0,4.0
103,0.92,0,3,3,6,9,0,8,0,0,0,1,0,0,0,0,1,0,0,0,5.0
67,0.855,1,2,4,5,5,1,288,0,0,0,1,0,0,0,0,1,0,0,0,5.0
116,0.743,1,3,3,9,5,1,144,0,0,0,1,0,0,0,0,0,0,0,1,4.0
16,0.91,1,3,3,6,5,5,31,0,0,0,1,0,0,0,0,0,0,0,1,5.0
21,0.624,0,1,4,7,9,0,132,1,0,0,1,0,0,0,0,1,0,0,0,4.0
19,0.682,0,1,3,2,9,0,32,0,0,1,0,0,0,0,0,0,0,0,1,6.0
21,0.624,1,2,3,7,1,4,34,1,0,0,1,0,0,0,0,0,0,0,1,4.0
71,0.884,1,3,3,14,3,5,10,0,0,1,0,0,0,0,0,0,0,0,1,3.0
46,0.762,1,2,3,21,9,3,26,0,0,1,0,0,0,0,0,0,0,0,1,1.0
91,0.691,0,1,4,3,9,0,3,1,0,0,1,0,0,0,0,1,0,0,0,6.0
99,0.915,1,3,3,10,8,1,58,0,0,1,0,0,0,0,0,0,0,0,1,4.0
23,0.899,0,3,2,21,9,2,114,0,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,1,3,2,0,5,1,53,0,0,0,1,0,0,0,0,0,0,0,1,7.0
21,0.624,1,3,3,10,1,5,6,1,0,1,0,0,0,0,0,0,0,0,1,4.0
114,0.926,1,3,3,6,6,3,2,0,0,1,0,0,0,0,0,0,0,0,1,5.0
136,0.897,1,1,3,10,7,2,132,0,0,1,0,0,0,0,0,0,0,0,1,4.0
136,0.897,0,1,3,3,9,1,66,0,0,0,1,0,0,0,0,0,0,0,1,6.0
99,0.915,1,3,3,3,2,2,124,0,0,1,0,0,0,0,0,0,0,0,1,6.0
21,0.624,1,1,3,5,5,1,5,0,0,0,1,0,0,0,0,0,0,0,1,5.0
11,0.55,1,3,2,14,5,1,166,1,0,1,0,0,0,0,0,0,0,0,1,3.0
103,0.92,0,3,3,3,9,0,62,1,0,1,0,0,0,0,0,0,0,0,1,6.0
21,0.624,1,3,3,17,3,1,42,1,0,0,1,0,0,0,0,0,0,0,1,2.0
64,0.6659999999999999,1,3,3,6,5,0,18,0,1,0,0,0,0,0,0,0,0,0,1,5.0
100,0.887,1,3,4,16,3,1,143,0,0,1,0,0,0,0,0,1,0,0,0,2.0
103,0.92,1,3,2,13,3,5,30,1,0,1,0,0,0,0,0,0,0,0,1,3.0
28,0.939,0,3,4,4,2,4,144,0,0,1,0,0,0,0,0,1,0,0,0,5.0
61,0.913,1,3,1,21,6,5,19,0,0,1,0,0,0,0,0,0,0,0,1,1.0
46,0.762,1,3,2,21,8,5,15,0,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,1,3,2,19,1,5,56,0,1,0,0,0,0,0,1,0,0,0,0,2.0
50,0.8959999999999999,0,1,3,6,9,1,63,1,0,1,0,0,0,0,0,0,0,0,1,5.0
97,0.925,1,1,3,9,5,1,111,0,0,1,0,0,0,0,0,0,0,0,1,4.0
67,0.855,1,3,2,16,7,4,248,0,0,1,0,0,0,0,0,0,0,0,1,2.0
162,0.767,1,3,3,2,8,1,75,1,0,1,0,0,0,0,1,0,0,0,0,6.0
103,0.92,1,3,3,5,5,2,74,1,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,2,9,6,1,41,0,0,1,0,0,0,0,0,0,0,0,1,4.0
149,0.6890000000000001,0,3,3,3,5,1,72,0,1,0,0,0,0,0,0,0,0,0,1,6.0
21,0.624,1,3,3,8,1,1,48,1,0,1,0,0,0,0,0,0,0,0,1,4.0
26,0.698,1,1,3,2,8,0,28,0,0,0,1,0,0,0,0,1,0,0,0,6.0
103,0.92,1,1,3,2,5,1,34,0,0,1,0,0,0,0,0,0,0,0,1,6.0
118,0.722,0,3,3,2,9,2,102,0,0,1,0,0,0,0,0,1,0,0,0,6.0
103,0.92,0,3,2,8,1,1,100,0,0,1,0,0,0,0,1,0,0,0,0,4.0
103,0.92,1,3,3,3,5,1,98,0,0,1,0,0,0,0,0,0,0,0,1,6.0
11,0.55,1,3,3,4,7,1,35,1,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,2,2,21,6,2,50,0,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,0,1,4,5,9,3,98,1,0,1,0,0,0,0,0,1,0,0,0,5.0
21,0.624,1,1,3,1,6,0,10,1,0,1,0,0,0,0,0,0,0,0,1,6.0
102,0.804,1,3,3,17,5,1,16,0,0,1,0,0,0,0,0,0,0,0,1,2.0
72,0.795,1,2,3,5,8,1,80,0,0,1,0,0,0,0,0,0,0,0,1,5.0
73,0.754,1,3,3,6,7,1,7,0,0,1,0,0,0,0,0,0,0,0,1,5.0
71,0.884,1,3,3,18,8,5,92,0,0,1,0,0,0,0,0,0,0,0,1,2.0
103,0.92,1,3,3,21,4,5,40,0,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,1,3,3,9,5,4,16,0,0,1,0,0,1,0,0,0,0,0,0,4.0
104,0.924,0,1,3,2,9,1,34,0,0,0,1,0,0,0,0,0,0,0,1,6.0
54,0.856,1,3,3,9,5,1,10,0,0,0,1,0,0,0,0,0,0,0,1,4.0
105,0.794,1,2,3,4,5,3,39,0,0,1,0,0,0,0,0,0,0,0,1,5.0
114,0.926,1,3,2,21,4,5,4,0,0,0,1,0,0,0,0,0,0,0,1,1.0
16,0.91,0,1,5,1,9,0,7,0,0,1,0,0,0,0,0,1,0,0,0,6.0
71,0.884,1,3,2,16,6,5,120,0,0,1,0,0,0,0,0,0,0,0,1,2.0
21,0.624,1,3,3,6,7,2,70,1,0,1,0,0,0,0,0,0,0,0,1,5.0
116,0.743,1,2,3,8,6,1,88,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,0,1,3,7,3,1,60,0,0,1,0,0,0,1,0,0,0,0,0,4.0
103,0.92,1,3,3,4,7,1,13,0,0,1,0,0,0,0,1,0,0,0,0,5.0
103,0.92,1,3,3,21,1,1,69,0,1,0,0,0,0,0,0,0,0,0,1,1.0
16,0.91,1,3,1,21,2,1,30,0,0,1,0,0,0,0,0,0,0,0,1,1.0
114,0.926,1,3,2,21,4,5,268,0,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,0,3,3,10,7,1,33,1,0,1,0,0,0,0,0,0,0,0,1,4.0
16,0.91,1,3,2,21,3,1,82,0,0,1,0,0,0,0,0,0,0,0,1,1.0
160,0.92,1,3,3,6,6,1,36,0,1,0,0,0,0,0,0,0,0,0,1,5.0
64,0.6659999999999999,1,3,2,4,7,1,12,0,0,1,0,0,0,0,1,0,0,0,0,5.0
101,0.5579999999999999,0,3,3,6,9,1,21,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,0,3,3,9,1,5,68,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,15,6,1,51,0,1,0,0,0,0,0,0,0,0,0,1,3.0
13,0.8270000000000001,1,3,2,21,7,4,34,0,0,1,0,0,0,0,0,1,0,0,0,1.0
21,0.624,1,1,3,9,2,1,242,0,0,0,1,0,0,0,0,0,0,0,1,4.0
46,0.762,0,1,3,4,9,0,113,1,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,3,21,9,1,42,0,0,1,0,0,0,0,0,0,0,0,1,1.0
14,0.698,0,3,5,7,9,0,85,0,0,1,0,0,0,0,0,1,0,0,0,4.0
159,0.843,0,3,3,4,9,0,62,0,0,0,1,0,0,0,0,1,0,0,0,5.0
114,0.926,1,3,4,21,8,0,34,0,0,1,0,0,0,0,0,1,0,0,0,1.0
21,0.624,1,3,3,3,5,1,53,1,0,1,0,0,0,0,0,0,0,0,1,6.0
104,0.924,1,3,3,5,5,1,128,0,0,0,1,0,0,0,0,0,0,0,1,5.0
16,0.91,1,3,3,6,8,4,35,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,3,8,3,5,14,0,0,1,0,0,0,0,0,0,0,0,1,4.0
53,0.74,1,3,1,9,7,1,144,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,15,1,5,31,1,0,1,0,0,0,0,0,0,0,0,1,3.0
103,0.92,1,3,3,8,6,5,25,0,0,0,1,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,2,21,5,1,54,0,0,0,1,0,0,0,1,0,0,0,0,1.0
103,0.92,1,2,3,3,5,1,81,1,0,1,0,0,0,0,0,0,0,0,1,6.0
16,0.91,0,3,4,4,9,1,52,0,0,0,1,0,0,0,0,1,0,0,0,5.0
